0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.599999999999999922e-02,4.610000000000000209e-01,8.500000000000000611e-02,2.580000000000000071e-01,5.800000000000000294e-02,9.199999999999999845e-02
3.400000000000000244e-02,4.380000000000000004e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.800000000000000488e-02,4.600000000000000200e-01
1.039999999999999952e-01,4.440000000000000058e-01,3.469999999999999751e-01,2.800000000000000058e-02,0.000000000000000000e+00,7.699999999999999900e-02
3.200000000000000067e-02,0.000000000000000000e+00,7.000000000000000146e-03,1.000000000000000021e-03,5.299999999999999850e-02,9.070000000000000284e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000022e-01,0.000000000000000000e+00,7.499999999999999722e-02,7.349999999999999867e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.399999999999999745e-02,4.460000000000000075e-01,3.400000000000000244e-01,3.000000000000000062e-03,1.539999999999999980e-01,1.299999999999999940e-02
0.000000000000000000e+00,1.000000000000000021e-03,5.000000000000000104e-03,7.489999999999999991e-01,1.069999999999999979e-01,1.380000000000000115e-01
0.000000000000000000e+00,4.630000000000000226e-01,3.160000000000000031e-01,0.000000000000000000e+00,2.210000000000000020e-01,0.000000000000000000e+00
9.600000000000000200e-02,0.000000000000000000e+00,5.000000000000000104e-03,2.000000000000000042e-03,0.000000000000000000e+00,8.970000000000000195e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.200000000000000261e-02,1.000000000000000021e-03,0.000000000000000000e+00,5.000000000000000104e-03,9.519999999999999574e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.390000000000000013e-01,0.000000000000000000e+00,6.300000000000000044e-02,4.979999999999999982e-01,0.000000000000000000e+00
1.100000000000000006e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.900000000000000133e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e-01,2.500000000000000000e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.010000000000000064e-01,8.990000000000000213e-01
7.000000000000000666e-02,4.640000000000000235e-01,9.299999999999999933e-02,2.570000000000000062e-01,1.160000000000000059e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.199999999999999845e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.080000000000000293e-01
0.000000000000000000e+00,4.600000000000000200e-01,3.200000000000000067e-01,1.000000000000000021e-03,1.069999999999999979e-01,1.120000000000000023e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.809999999999999942e-01,0.000000000000000000e+00,8.189999999999999503e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,7.890000000000000346e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.109999999999999931e-01
0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000104e-03,1.000000000000000021e-03,9.579999999999999627e-01,3.599999999999999728e-02
3.400000000000000244e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.599999999999999645e-01,6.000000000000000125e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000266e-01,7.199999999999999734e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.599999999999999728e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.639999999999999680e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.799999999999999822e-01,8.200000000000000344e-02,2.630000000000000115e-01,1.749999999999999889e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.799999999999999906e-02,8.999999999999999320e-03,0.000000000000000000e+00,6.300000000000000044e-02,8.900000000000000133e-01
8.999999999999999667e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.100000000000000311e-01
5.000000000000000278e-02,0.000000000000000000e+00,7.730000000000000204e-01,2.100000000000000130e-02,1.479999999999999927e-01,8.000000000000000167e-03
