0.000000000000000000e+00,7.099999999999999367e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.290000000000000480e-01
7.499999999999999722e-02,6.000000000000000125e-03,7.860000000000000320e-01,0.000000000000000000e+00,1.000000000000000021e-03,1.320000000000000062e-01
9.939999999999999947e-01,5.000000000000000104e-03,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.529999999999999971e-01,0.000000000000000000e+00,6.520000000000000240e-01,1.950000000000000067e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.399999999999999939e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.459999999999999520e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.959999999999999964e-01,4.000000000000000083e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.120000000000000023e-01,0.000000000000000000e+00,8.880000000000000115e-01,0.000000000000000000e+00
3.400000000000000244e-01,1.099999999999999936e-02,0.000000000000000000e+00,6.490000000000000213e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.049999999999999961e-01,1.099999999999999936e-02,0.000000000000000000e+00,4.000000000000000083e-03,8.709999999999999964e-01,8.999999999999999320e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.330000000000000182e-01,0.000000000000000000e+00,6.670000000000000373e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.270000000000000073e-01,7.730000000000000204e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.300000000000000044e-02,0.000000000000000000e+00,7.660000000000000142e-01,0.000000000000000000e+00,1.089999999999999997e-01,6.199999999999999956e-02
0.000000000000000000e+00,8.500000000000000611e-02,7.540000000000000036e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.610000000000000042e-01
0.000000000000000000e+00,7.299999999999999545e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.739999999999999991e-01,5.299999999999999850e-02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,7.990000000000000435e-01,4.000000000000000083e-03,9.800000000000000377e-02,9.900000000000000466e-02
5.999999999999999778e-02,0.000000000000000000e+00,8.000000000000000167e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.320000000000000506e-01
1.089999999999999997e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.810000000000000053e-01,1.000000000000000021e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,8.830000000000000071e-01,1.069999999999999979e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.330000000000000182e-01,6.670000000000000373e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.320000000000000118e-01,0.000000000000000000e+00,7.680000000000000160e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.049999999999999961e-01,0.000000000000000000e+00,8.950000000000000178e-01,0.000000000000000000e+00
