n_stud,n_schools,alpha,beta,seed,time_limit,#_sol_methods,avg_rank_DA,avg_rank_EE,avg_rank_EADA,sol_1_label,sol_2_label,sol_3_label,1_avg_rank_result,1_avg_rank_heur,1_bool_CG,1_time,1_time_lim_exceeded,1_optimal,1_n_iter,1_n_match,2_avg_rank_result,2_avg_rank_heur,2_bool_CG,2_time,2_time_lim_exceeded,2_optimal,2_n_iter,2_n_match,3_avg_rank_result,3_avg_rank_heur,3_bool_CG,3_time,3_time_lim_exceeded,3_optimal,3_n_iter,3_n_match,1_n_stud_impr_DA,1_avg_rank_impr_DA,1_median_rank_impr_DA,1_n_stud_impr_EE,1_avg_rank_impr_EE,1_median_rank_impr_EE,1_n_stud_impr_EADA,1_avg_rank_impr_EADA,1_median_rank_impr_EADA,2_n_stud_impr_DA,2_avg_rank_impr_DA,2_median_rank_impr_DA,2_n_stud_impr_EE,2_avg_rank_impr_EE,2_median_rank_impr_EE,2_n_stud_impr_EADA,2_avg_rank_impr_EADA,2_median_rank_impr_EADA,3_n_stud_impr_DA,3_avg_rank_impr_DA,3_median_rank_impr_DA,3_n_stud_impr_EE,3_avg_rank_impr_EE,3_median_rank_impr_EE,3_n_stud_impr_EADA,3_avg_rank_impr_EADA,3_median_rank_impr_EADA,n_stud_impr_EE_DA,avg_rank_impr_EE_DA,median_rank_impr_EE_DA,n_stud_impr_EADA_DA,avg_rank_impr_EADA_DA,median_rank_impr_EADA_DA,n_stud_impr_EADA_EE,avg_rank_impr_EADA_EE,median_rank_impr_EADA_EE,n_stud_impr_EE_EADA,avg_rank_impr_EE_EADA,median_rank_impr_EE_EADA
40,8,0.0,0.2,906691059,600,3,1.2767750000000004,1.2103250000000005,1.2050749999999997,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.142725,1.142725,False,0.358162899967283,False,False,1,697,1.1530250000000004,1.1530250000000004,False,0.38745249999919906,False,False,1,697,1.154725,1.154725,False,0.41521730000386015,False,False,1,697,32,0.16756249999999998,0.12824999999999998,21,0.10909523809523894,0.053000000000000824,20,0.10305,0.06050000000000011,34,0.14558823529411716,0.10350000000000459,30,0.07640000000000023,0.04350000000000198,23,0.07565217391304228,0.04400000000000004,34,0.14358823529411757,0.10937499999999967,29,0.06813362068965595,0.041000000000000814,31,0.06496774193548385,0.04400000000000004,31,0.08574193548387006,0.06399999999999895,31,0.09251612903225805,0.07199999999999984,15,0.014666666666667478,0.008000000000000673,6,0.007333333333332526,0.003999999999999226
40,8,0.0,0.2,413653999,600,3,1.346675,1.2904000000000004,1.2915499999999995,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.2029250000000002,1.2029250000000002,False,1.552056500047911,False,False,1,950,1.2137750000000005,1.2137750000000005,False,1.211817000003066,False,False,1,950,1.2151250000000005,1.2151250000000005,False,1.307321700034663,False,False,1,950,33,0.17424242424242403,0.1280000000000001,17,0.11622549019607901,0.09400000000000053,14,0.12649999999999983,0.09899999999999975,33,0.16109090909090862,0.14000000000000035,31,0.09887096774193585,0.08200000000000074,20,0.10028999999999418,0.09100000000000075,33,0.1594545454545453,0.1325000000000005,22,0.09901082251082327,0.08200000000000074,29,0.10541379310344823,0.08799999999999986,33,0.06821212121212027,0.04999999999999938,33,0.06681818181818176,0.05600000000000005,12,0.006583333333334144,0.004000000000000781,8,0.01374999999999904,0.007499999999999174
40,8,0.0,0.2,813847339,600,3,1.6415499999999998,1.5522750000000012,1.5563750000000005,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.4549249999999996,1.4549249999999996,False,1.5049785999581218,False,False,1,1000,1.4924750000000018,1.4924750000000018,False,1.7002072000177577,False,False,1,1000,1.5011999999999996,1.5011999999999996,False,1.6184889000141993,False,False,1,1000,35,0.21328571428571388,0.1389999999999998,11,0.21878065483348585,0.06316249967423548,11,0.2283280209895576,0.09516249967423462,36,0.16563888888888628,0.14400000000000146,34,0.07035294117646886,0.023727822499796436,16,0.10146804760866474,0.06249999999999889,37,0.15172972972972984,0.12500000000000044,21,0.07433333333333463,0.03000000000000025,32,0.06896875000000023,0.029992584345130635,36,0.09919444444444332,0.08049999999999902,37,0.09208108108108105,0.08400000000000007,14,0.009785714285715333,0.0060000000000010045,10,0.020899999999998965,0.026499999999998858
40,8,0.0,0.2,955892128,600,3,1.4437500000000003,1.404950000000001,1.4010500000000006,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.32255,1.32255,False,1.549277100013569,False,False,1,1000,1.3289750000000007,1.3289750000000007,False,1.5290183000033721,False,False,1,1000,1.3317749999999997,1.3317749999999997,False,1.2266506000305526,False,False,1,1000,36,0.1346666666666668,0.0980000000000002,18,0.1053098497047783,0.09000000000000097,17,0.101210429099176,0.06700000000000039,36,0.12752777777777688,0.10749999999999982,35,0.08682857142857149,0.08200000000000118,23,0.0814347826086941,0.06699999999999995,36,0.12441666666666659,0.1070000000000002,29,0.08131034482758705,0.06800000000000161,35,0.07917142857142846,0.06699999999999995,35,0.04434285714285615,0.02699999999999947,35,0.048800000000000024,0.03499999999999992,18,0.010055555555556508,0.0060000000000011156,7,0.011428571428570487,0.005999999999999117
40,8,0.0,0.2,451585301,600,3,1.6015500000000003,1.4626750000000013,1.4581500000000003,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.3551249999999997,1.3551249999999997,False,1.6392898000194691,False,False,1,999,1.3776000000000004,1.3776000000000004,False,1.4033054999890737,False,False,1,999,1.3879999999999988,1.3879999999999988,False,1.783778400043957,False,False,1,999,35,0.28162857142857145,0.12000000000000055,17,0.2322030468141896,0.09183238815374994,15,0.2605079605124971,0.20103213610585557,37,0.24210810810810707,0.12800000000000122,33,0.10312121212121192,0.04900000000000171,21,0.12490351804455309,0.05500000000000038,37,0.2308648648648651,0.129,27,0.10162962962963086,0.05600000000000094,33,0.0850303030303033,0.040999999999999925,34,0.16338235294117542,0.09199999999999886,34,0.1687058823529412,0.11550000000000005,17,0.022352941176471665,0.011000000000001231,7,0.03728571428571329,0.025999999999999135
40,8,0.0,0.2,43469773,600,3,1.601900000000001,1.5615000000000008,1.5596499999999998,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.4676249999999993,1.4676249999999993,False,1.6399849000154063,False,False,1,1000,1.4806250000000007,1.4806250000000007,False,3.3341645000036806,False,False,1,1000,1.4805749999999995,1.4805749999999995,False,1.9740913999849,False,False,1,1000,30,0.17903333333333335,0.15200000000000047,6,0.21013804379719958,0.10092136271678553,5,0.2295916204654608,0.112939562645745,34,0.14267647058823382,0.11412826381395158,30,0.10783333333333288,0.09049999999999814,16,0.10561206374764703,0.09011337179870993,34,0.142735294117647,0.11999999999999911,19,0.12029509921185778,0.10350090382694321,29,0.1090689655172413,0.09300000000000064,34,0.04752941176470466,0.040999999999998815,34,0.049705882352941134,0.04200000000000004,13,0.0076153846153857235,0.00900000000000123,8,0.006624999999998854,0.003999999999999115
40,8,0.0,0.2,278009742,600,3,1.6437750000000004,1.5411750000000006,1.5259000000000005,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.465825,1.465825,False,1.5594777999795042,False,False,1,1000,1.494000000000005,1.494000000000005,False,1.9418800999992527,False,False,1,1000,,,False,2.635205099999439,False,False,1,1000,32,0.2224374999999998,0.12700000000000056,14,0.1841648897623616,0.11091460974436895,13,0.18923727017558048,0.025605275098234292,33,0.18154545454544768,0.12000000000000277,27,0.06988888888888137,0.041999999999909,14,0.09573652855516113,0.028986648131878567,0,0,0,0,0,0,0,0,0,31,0.13238709677419233,0.09499999999999886,30,0.1571666666666667,0.1130000000000001,17,0.04200000000000131,0.039000000000001256,2,0.006499999999998951,0.006499999999998951
40,8,0.0,0.2,548977048,600,3,1.3481249999999998,1.272125000000001,1.2693750000000006,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.2184249999999999,1.2184249999999999,False,1.1104759000008926,False,False,1,930,1.2436000000000011,1.2436000000000011,False,1.5917047000257298,False,False,1,930,1.2457999999999998,1.2457999999999998,False,1.3156628999859095,False,False,1,930,29,0.17889655172413796,0.10800000000000054,17,0.14919607843137359,0.034000000000000696,15,0.1667555555555557,0.15650000000000008,34,0.12297058823529261,0.0785000000000009,27,0.04225925925925816,0.015000000000002567,21,0.05103571428571086,0.03100000000000014,34,0.12038235294117638,0.09599999999999953,24,0.04458371836496928,0.013000000000000678,25,0.037719999999999976,0.014999999999999458,33,0.09212121212121116,0.07399999999999851,33,0.09545454545454546,0.08200000000000007,17,0.019470588235295107,0.007000000000001005,9,0.02444444444444338,0.02099999999999902
40,8,0.0,0.2,521760889,600,3,1.3292499999999998,1.2775000000000005,1.2760500000000004,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.1974250000000002,1.1974250000000002,False,1.3198545000050217,False,False,1,994,1.2147500000000009,1.2147500000000009,False,1.3139899999951012,False,False,1,994,1.21535,1.21535,False,1.2995501999976113,False,False,1,994,36,0.14647222222222217,0.07549999999999996,11,0.2170909090909098,0.20000000000000084,11,0.21627272727272714,0.21799999999999975,39,0.11743589743589593,0.08400000000000052,36,0.06972222222222142,0.05800000000000105,19,0.07814545083639303,0.05799999999999983,39,0.11682051282051294,0.08499999999999996,28,0.07267857142857244,0.05500000000000116,36,0.06744444444444458,0.056000000000000494,38,0.054473684210525376,0.045499999999998764,37,0.05751351351351347,0.0479999999999996,19,0.0062631578947378004,0.0060000000000008935,11,0.007454545454544573,0.004999999999999227
40,8,0.0,0.2,434794718,600,3,1.4618499999999996,1.3940500000000005,1.39485,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.3192749999999998,1.3192749999999998,False,1.0737939999671653,False,False,1,1000,1.3383500000000008,1.3383500000000008,False,1.1651433000224642,False,False,1,1000,1.3399499999999998,1.3399499999999998,False,1.2955240000155754,False,False,1,1000,34,0.16773529411764718,0.14050000000000018,15,0.11594224278249037,0.08711153945001349,14,0.1312238315526673,0.09700000000000009,36,0.13722222222222077,0.1384999999999948,31,0.07187096774193459,0.06496931344746715,21,0.08323315294678288,0.09200000000000041,36,0.1354444444444444,0.13799999999999968,23,0.06282090782485138,0.03900000000000059,31,0.07083870967741926,0.06999999999999984,35,0.07748571428571327,0.07499999999999907,35,0.07657142857142858,0.07200000000000006,11,0.012545454545455586,0.015000000000001013,12,0.013916666666665634,0.009499999999999287
40,8,0.1,0.2,906691059,600,3,1.2691000000000001,1.1965000000000008,1.1928750000000004,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.1265749999999999,1.1265749999999999,False,0.6326233000145294,False,False,1,567,1.151150000000001,1.151150000000001,False,0.8298060999950394,False,False,1,567,1.1522,1.1522,False,0.6630985999945551,False,False,1,567,29,0.19658620689655149,0.14199999999999968,16,0.15600000000000064,0.0815000000000008,16,0.1500624999999998,0.08399999999999985,30,0.15726666666666533,0.11900000000000088,27,0.0671851851851845,0.0400000000000027,19,0.06477368421052342,0.033000000000001695,30,0.15586666666666676,0.12299999999999978,23,0.0682898550724648,0.06200000000000139,26,0.06257692307692318,0.04500000000000004,30,0.0967999999999991,0.06699999999999895,30,0.10163333333333338,0.07750000000000001,15,0.009066666666667578,0.0060000000000006715,4,0.0069999999999990625,0.005499999999999172
40,8,0.1,0.2,413653999,600,3,1.5196499999999995,1.398900000000001,1.3943249999999998,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.29995,1.29995,False,1.1973445000476204,False,False,1,993,1.327825000000001,1.327825000000001,False,1.3083506999537349,False,False,1,993,1.3295249999999994,1.3295249999999994,False,2.244868000037968,False,False,1,993,31,0.2834838709677423,0.22988205527442473,17,0.2064214732214424,0.17900000000000105,14,0.23418025357281907,0.1969410276372125,35,0.21922857142857038,0.1940000000000004,31,0.09170967741935458,0.06938348983882525,18,0.10091737444522214,0.07450000000000023,35,0.21728571428571442,0.2020000000000004,22,0.10981818181818284,0.07200000000000062,29,0.0893793103448278,0.06499999999999972,34,0.14205882352941074,0.12549999999999872,34,0.14744117647058824,0.13049999999999973,14,0.027285714285715246,0.01600000000000079,9,0.014222222222221125,0.016999999999998794
40,8,0.1,0.2,813847339,600,3,1.4638750000000005,1.371575000000001,1.3711750000000005,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.2959249999999995,1.2959249999999995,False,1.6469222999876365,False,False,1,988,1.3163750000000018,1.3163750000000018,False,1.3892423000070266,False,False,1,988,1.3201749999999994,1.3201749999999994,False,2.0687859000172466,False,False,1,988,32,0.2099375,0.18025316455696172,16,0.1450000000000009,0.07173734177215263,16,0.14656249999999996,0.0782373417721518,34,0.17352941176470355,0.13899999999999846,30,0.07359999999999824,0.059000000000001385,21,0.07044105536640217,0.040000000000002034,35,0.16422857142857172,0.12399999999999878,26,0.07199004048583126,0.067500000000001,30,0.0680000000000003,0.06300000000000017,33,0.11187878787878688,0.08999999999999897,34,0.10905882352941176,0.08699999999999997,11,0.010727272727273706,0.010000000000000897,10,0.007699999999999041,0.006499999999999173
40,8,0.1,0.2,955892128,600,3,1.3296500000000002,1.290950000000001,1.28585,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.217775,1.217775,False,0.3878853000351228,False,False,1,960,1.2248750000000006,1.2248750000000006,False,0.6216617000172846,False,False,1,960,1.2263,1.2263,False,0.5635202000266872,False,False,1,960,35,0.12785714285714278,0.10299999999999865,17,0.10274316101091026,0.08700000000000085,18,0.08152034793414104,0.04949999999999999,35,0.11974285714285612,0.10199999999999965,35,0.07551428571428564,0.06820173535791851,21,0.060220259615052125,0.04500000000000037,35,0.11811428571428557,0.1030000000000002,29,0.08128716633418924,0.056000000000000716,35,0.06805714285714275,0.04899999999999993,34,0.04552941176470493,0.0334999999999992,35,0.05005714285714285,0.03300000000000014,16,0.014062500000000935,0.010500000000001064,6,0.005166666666665765,0.0034999999999991704
40,8,0.1,0.2,451585301,600,3,1.6426749999999994,1.4946000000000015,1.4922499999999999,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.3862499999999993,1.3862499999999993,False,1.9667934000026435,False,False,1,997,1.4217500000000003,1.4217500000000003,False,1.6114003999973647,False,False,1,997,1.4322249999999999,1.4322249999999999,False,4.0924317999742925,False,False,1,997,36,0.284916666666667,0.12396455836764897,13,0.23271769127555103,0.16071804006847867,13,0.24564076819862696,0.09571804006847784,37,0.23883783783783702,0.1629999999999998,33,0.08830303030303042,0.045865409107295196,18,0.07916666666666623,0.04500000000000015,37,0.22751351351351354,0.1549999999999998,25,0.09541146506205113,0.054043351847699705,32,0.07503125000000001,0.03899999999999981,35,0.1692285714285703,0.135999999999999,35,0.17191428571428574,0.1339999999999999,17,0.020882352941177434,0.010000000000001119,9,0.042555555555554424,0.014999999999999014
40,8,0.1,0.2,43469773,600,3,1.6212499999999994,1.562725000000001,1.5588000000000002,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.4729999999999999,1.4729999999999999,False,1.1827233000076376,False,False,1,1000,1.4864500000000005,1.4864500000000005,False,0.9629259000066668,False,False,1,1000,1.4867249999999996,1.4867249999999996,False,0.5979697000002488,False,False,1,1000,30,0.19766666666666655,0.14649999999999985,10,0.2118598222890576,0.13428852091608479,8,0.25108596349081447,0.18499999999999983,34,0.15858823529411648,0.10428572091409305,30,0.10169999999999975,0.06850000000000234,20,0.11411868503700559,0.08100000000000096,34,0.15826470588235314,0.1044999999999997,19,0.1159802446293357,0.0830000000000013,30,0.09610000000000017,0.06662865565597798,33,0.07093939393939279,0.05499999999999883,33,0.07569696969696975,0.05400000000000005,11,0.009909090909091998,0.00800000000000134,10,0.0048999999999988384,0.0034999999999988374
40,8,0.1,0.2,278009742,600,3,1.5939999999999999,1.489950000000001,1.462125,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.4153999999999998,1.4153999999999998,False,1.0542869999771938,False,False,1,996,1.4434750000000043,1.4434750000000043,False,1.2273034999961965,False,False,1,996,,,False,1.0073812000337057,False,False,1,996,30,0.2381333333333324,0.14118918918918322,16,0.16893750000000074,0.0916891891891839,15,0.15279999999999944,0.03437837837836599,32,0.1881562499999943,0.10752544910180528,28,0.06639285714285142,0.03349999999993225,14,0.0408661248930689,0.01850000000000257,0,0,0,0,0,0,0,0,0,29,0.14351724137930924,0.09199999999999875,29,0.18189655172413796,0.1379999999999999,14,0.06371428571428683,0.05250000000000121,4,0.014749999999998653,0.014499999999998514
40,8,0.1,0.2,548977048,600,3,1.4364750000000008,1.2661250000000006,1.2543500000000003,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.2059,1.2059,False,0.5273676000069827,False,False,1,887,1.2335000000000018,1.2335000000000018,False,0.40243449999252334,False,False,1,887,1.2297,1.2297,False,1.118998999998439,False,False,1,887,32,0.28821875000000025,0.25690000000000013,20,0.127110000000001,0.053400000000000836,20,0.10811000000000004,0.04440000000000033,33,0.2460303030303007,0.21400000000000063,26,0.05019230769230547,0.0160000000000019,21,0.044695021645018936,0.0129999999999999,32,0.2584687499999999,0.24849999999999983,24,0.061288207547170674,0.025000000000000577,23,0.04286956521739119,0.01399999999999979,31,0.21980645161290224,0.20999999999999908,30,0.24283333333333335,0.27849999999999986,18,0.034000000000000995,0.016500000000000847,7,0.03914285714285626,0.01099999999999901
