n_stud,n_schools,alpha,beta,seed,time_limit,#_sol_methods,avg_rank_DA,avg_rank_EE,avg_rank_EADA,n_assigned_DA,n_assigned_EE,n_assigned_EADA,sol_1_label,sol_2_label,sol_3_label,sol_4_label,sol_5_label,sol_6_label,1_avg_rank_result,1_avg_rank_heur,1_n_assigned,1_bool_CG,1_time,1_time_lim_exceeded,1_optimal,1_n_iter,1_n_match,1_n_match_support,2_avg_rank_result,2_avg_rank_heur,2_n_assigned,2_bool_CG,2_time,2_time_lim_exceeded,2_optimal,2_n_iter,2_n_match,2_n_match_support,3_avg_rank_result,3_avg_rank_heur,3_n_assigned,3_bool_CG,3_time,3_time_lim_exceeded,3_optimal,3_n_iter,3_n_match,3_n_match_support,4_avg_rank_result,4_avg_rank_heur,4_n_assigned,4_bool_CG,4_time,4_time_lim_exceeded,4_optimal,4_n_iter,4_n_match,4_n_match_support,5_avg_rank_result,5_avg_rank_heur,5_n_assigned,5_bool_CG,5_time,5_time_lim_exceeded,5_optimal,5_n_iter,5_n_match,5_n_match_support,6_avg_rank_result,6_avg_rank_heur,6_n_assigned,6_bool_CG,6_time,6_time_lim_exceeded,6_optimal,6_n_iter,6_n_match,6_n_match_support,1_n_stud_impr_DA,1_avg_rank_impr_DA,1_median_rank_impr_DA,1_n_stud_impr_EE,1_avg_rank_impr_EE,1_median_rank_impr_EE,1_n_stud_impr_EADA,1_avg_rank_impr_EADA,1_median_rank_impr_EADA,2_n_stud_impr_DA,2_avg_rank_impr_DA,2_median_rank_impr_DA,2_n_stud_impr_EE,2_avg_rank_impr_EE,2_median_rank_impr_EE,2_n_stud_impr_EADA,2_avg_rank_impr_EADA,2_median_rank_impr_EADA,3_n_stud_impr_DA,3_avg_rank_impr_DA,3_median_rank_impr_DA,3_n_stud_impr_EE,3_avg_rank_impr_EE,3_median_rank_impr_EE,3_n_stud_impr_EADA,3_avg_rank_impr_EADA,3_median_rank_impr_EADA,4_n_stud_impr_DA,4_avg_rank_impr_DA,4_median_rank_impr_DA,4_n_stud_impr_EE,4_avg_rank_impr_EE,4_median_rank_impr_EE,4_n_stud_impr_EADA,4_avg_rank_impr_EADA,4_median_rank_impr_EADA,5_n_stud_impr_DA,5_avg_rank_impr_DA,5_median_rank_impr_DA,5_n_stud_impr_EE,5_avg_rank_impr_EE,5_median_rank_impr_EE,5_n_stud_impr_EADA,5_avg_rank_impr_EADA,5_median_rank_impr_EADA,6_n_stud_impr_DA,6_avg_rank_impr_DA,6_median_rank_impr_DA,6_n_stud_impr_EE,6_avg_rank_impr_EE,6_median_rank_impr_EE,6_n_stud_impr_EADA,6_avg_rank_impr_EADA,6_median_rank_impr_EADA,n_stud_impr_EE_DA,avg_rank_impr_EE_DA,median_rank_impr_EE_DA,n_stud_impr_EADA_DA,avg_rank_impr_EADA_DA,median_rank_impr_EADA_DA,n_stud_impr_EADA_EE,avg_rank_impr_EADA_EE,median_rank_impr_EADA_EE,n_stud_impr_EE_EADA,avg_rank_impr_EE_EADA,median_rank_impr_EE_EADA
40,8,0.0,0.2,906691059,600,6,1.2767750000000004,1.209000000000001,1.2050749999999997,40.00000000000004,40.00000000000004,39.999999999999986,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,SD_UPON_DA_SAMPLE,,SD_UPON_EADA_SAMPLE,1.1427249999999998,1.1427249999999998,40.0,True,600,True,False,17,14,,1.1534750000000116,1.1534750000000003,40.00000000000039,True,600,True,False,15,20,,1.154725000000002,1.1547249999999998,40.00000000000005,True,600,True,False,15,22,,1.1427249999999998,1.1427249999999998,39.99999999999999,True,600,True,False,13,13,,,,,,,,,,,,1.1547249999999998,1.1547249999999993,40.0,True,600,True,False,12,21,,31,0.1729677419354838,0.16900000000000004,21,0.1065714285714294,0.055000000000000604,20,0.10395000000000003,0.05950000000000055,34,0.14505882352940003,0.1094999999999905,31,0.07164516129031172,0.04599999999999049,24,0.06912499999998885,0.03749999999999065,34,0.14358823529411582,0.11149999999999838,26,0.06923076923076829,0.04799999999999893,31,0.06496774193548215,0.04399999999999871,32,0.16756250000000006,0.1335000000000005,23,0.1135217391304354,0.07899999999999974,21,0.11185714285714257,0.07999999999999874,,,,,,,,,,34,0.14358823529411774,0.10849999999999993,26,0.06934113712374676,0.04500000000000093,31,0.06496774193548399,0.04400000000000004,31,0.0874516129032249,0.06599999999999873,31,0.09251612903225805,0.07199999999999984,14,0.013785714285715114,0.00850000000000073,8,0.011124999999999191,0.005999999999999228
40,8,0.0,0.2,413653999,600,6,1.346675,1.288950000000001,1.2915499999999995,40.00000000000001,40.000000000000014,39.99999999999998,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,SD_UPON_DA_SAMPLE,,SD_UPON_EADA_SAMPLE,1.2029250000000002,1.2029249999999998,40.00000000000001,True,600,True,False,15,12,,1.2148500000000073,1.2148500000000002,40.00000000000024,True,600,True,False,14,21,,1.215124999999998,1.215125,39.999999999999964,True,600,True,False,14,22,,1.2029249999999545,1.202925,39.99999999999861,True,600,True,False,7,13,,,,,,,,,,,,1.215124999999999,1.215125,39.999999999999986,True,600,True,False,7,24,,33,0.17424242424242406,0.1279999999999999,14,0.12811688311688388,0.09650000000000047,14,0.13361688311688308,0.0980454545454541,33,0.15978787878787115,0.13899999999999224,29,0.10220689655171741,0.0829999999999953,20,0.09727008547007757,0.08699999999999453,33,0.15945454545454735,0.13300000000000156,23,0.10347826086956792,0.08300000000000285,29,0.10541379310345021,0.08800000000000185,33,0.1742424242424718,0.13300000000002732,15,0.11220000000004315,0.09400000000003561,17,0.11483660130723197,0.09900000000003484,,,,,,,,,,33,0.1594545454545463,0.13200000000000067,23,0.10408695652174069,0.0830000000000014,29,0.10541379310344914,0.08800000000000063,33,0.06996969696969602,0.05699999999999883,33,0.06681818181818176,0.05600000000000005,10,0.007100000000000883,0.0055000000000007265,11,0.01190909090908996,0.004999999999999227
40,8,0.0,0.2,813847339,600,6,1.6415499999999998,1.5549750000000013,1.5563750000000005,40.0,40.00000000000003,39.99999999999999,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,SD_UPON_DA_SAMPLE,,SD_UPON_EADA_SAMPLE,1.4549249999999367,1.4549249999999991,39.99999999999821,True,600,True,False,14,39,,1.4957250000000055,1.4957250000000017,40.000000000000114,True,600,True,False,13,50,,1.5012000000000005,1.5011999999999996,40.00000000000001,True,600,True,False,14,49,,1.454925,1.4549249999999994,39.99999999999999,True,600,True,False,7,40,,,,,,,,,,,,1.501199999999999,1.5011999999999994,39.99999999999998,True,600,True,False,7,49,,34,0.2195588235294718,0.1475000000000739,11,0.2417012450035039,0.10938085963548616,10,0.2686713695038536,0.12419042981776457,36,0.16202777777777205,0.15149999999999575,32,0.07406249999999469,0.02380838295891219,19,0.08668313408651043,0.05299999999999949,37,0.15172972972972892,0.11742670128531185,22,0.08650020865297482,0.03573720811366099,32,0.06896874999999902,0.030489928424399015,34,0.21955882352941197,0.15600000000000003,10,0.2185777206963623,0.11498882825115447,9,0.24019746744040157,0.13,,,,,,,,,,37,0.15172972972973015,0.10999999999999766,21,0.0911401034152975,0.036000000000001586,31,0.0711935483870972,0.033999999999999586,35,0.09894285714285606,0.09199999999999875,37,0.09208108108108105,0.08400000000000007,14,0.01435714285714394,0.01100000000000112,9,0.013555555555554457,0.010999999999998566
40,8,0.0,0.2,955892128,600,6,1.4437500000000003,1.404475000000001,1.4010500000000006,40.0,40.00000000000004,40.0,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,SD_UPON_DA_SAMPLE,,SD_UPON_EADA_SAMPLE,1.3225500000001174,1.3225499999999997,40.00000000000404,True,600,True,False,15,27,,1.329150000000011,1.3291500000000005,40.00000000000032,True,600,True,False,15,33,,1.331774999999999,1.3317749999999993,39.99999999999995,True,600,True,False,15,34,,1.3225499999999997,1.3225499999999997,39.99999999999999,True,600,True,False,8,29,,,,,,,,,,,,1.3317749999999986,1.3317749999999997,39.99999999999998,True,600,True,False,7,32,,35,0.1385142857141688,0.10199999999990172,19,0.10334432804926932,0.08199999999972185,19,0.09805298922433034,0.0669999999999018,36,0.1273333333333217,0.10949999999999382,35,0.08608571428570354,0.08199999999998475,23,0.07712133784438228,0.06399999999998984,36,0.12441666666666726,0.10700000000000032,28,0.08071428571428747,0.059999999999992615,35,0.07917142857142882,0.06299999999999928,36,0.1346666666666668,0.09800000000000025,18,0.10413347843430537,0.07470130590874025,17,0.09772956540102827,0.06640261181747875,,,,,,,,,,36,0.12441666666666763,0.09650000000000103,28,0.0805183062393172,0.059884338887155275,35,0.07917142857142953,0.062000000000001165,35,0.044885714285713293,0.031999999999998696,35,0.048800000000000024,0.03499999999999992,17,0.009294117647059771,0.005000000000000782,7,0.00999999999999909,0.0029999999999992255
40,8,0.0,0.2,451585301,600,6,1.6015500000000003,1.4590500000000008,1.4581500000000003,40.000000000000014,40.00000000000002,40.00000000000002,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,SD_UPON_DA_SAMPLE,,SD_UPON_EADA_SAMPLE,1.3551250000000021,1.355125,40.00000000000006,True,600,True,False,14,23,,1.3797999995522974,1.3798000000000004,40.00000000000055,True,600,True,False,14,32,,1.3882499999923694,1.3884999999999998,40.00000000000198,True,600,True,False,14,37,,1.3551249999999981,1.3551249999999997,39.99999999999996,True,600,True,False,7,24,,,,,,,,,,,,1.3877499999999994,1.3877499999999998,40.0,True,600,True,False,9,36,,35,0.2816285714285694,0.11999999999999966,18,0.21763486005088983,0.06849999999999923,16,0.248770413031623,0.1479768266085032,37,0.23972973021373348,0.1286702999418079,34,0.09323529464435987,0.050999999999987056,19,0.1209695380579852,0.0759999999999863,37,0.23059459460284706,0.128999999999736,26,0.10934615385791716,0.059999999999755915,33,0.0847272727365281,0.040999999999735914,35,0.28162857142857306,0.12000000000000144,17,0.2307348233311887,0.08600000000000374,16,0.24662368365627782,0.10874010109520049,,,,,,,,,,37,0.23113513513513526,0.13500000000000023,26,0.10780300553414333,0.05550000000000127,34,0.08282352941176488,0.040000000000001035,33,0.17272727272727162,0.1049999999999991,34,0.1687058823529412,0.11550000000000005,17,0.023176470588236398,0.012000000000001121,7,0.05042857142857044,0.04299999999999904
40,8,0.0,0.2,43469773,600,6,1.601900000000001,1.5600750000000008,1.5596499999999998,39.999999999999986,40.00000000000003,40.00000000000001,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,SD_UPON_DA_SAMPLE,,SD_UPON_EADA_SAMPLE,1.467625000000043,1.4676249999999997,40.00000000000124,True,600,True,False,15,38,,1.4795500000000132,1.4795500000000004,40.00000000000035,True,600,True,False,15,37,,1.4805749999999982,1.4805749999999995,39.999999999999964,True,600,True,False,15,39,,1.4676249999999995,1.4676249999999995,39.99999999999998,True,600,True,False,8,39,,,,,,,,,,,,1.4805749999999986,1.4805749999999995,39.99999999999997,True,600,True,False,8,39,,30,0.1790333333332895,0.1430492689446985,7,0.1937519498666833,0.13190146211052545,6,0.21825302161791318,0.1439934088848316,33,0.1483030303030157,0.12599999999998035,30,0.10736666666665312,0.09299999999998554,18,0.11298683543470966,0.10099999999998932,34,0.1427352941176486,0.11570079413247536,17,0.0846949550708543,0.06400000000000206,29,0.10906896551724304,0.09200000000000297,30,0.1790333333333335,0.1481129889313536,5,0.22035415777357015,0.10300000000000198,4,0.24919269721696122,0.17219939525046168,,,,,,,,,,34,0.14273529411764796,0.12316344712814986,18,0.07896260523646302,0.055500000000001215,29,0.10906896551724228,0.09200000000000186,33,0.05069696969696846,0.04099999999999904,34,0.049705882352941134,0.04200000000000004,13,0.006230769230770338,0.0060000000000006715,10,0.006699999999998818,0.004999999999999116
40,8,0.0,0.2,278009742,600,6,1.6437750000000004,1.5400250000000013,1.5259000000000005,40.0,40.00000000000004,39.99999999999999,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,SD_UPON_DA_SAMPLE,,SD_UPON_EADA_SAMPLE,1.4653250000000078,1.4658250000000004,40.00000000000029,True,600,True,False,14,42,,1.4958000000000218,1.4983500000000038,40.000000000000576,True,600,True,False,15,47,,,,nan,True,603.5102947000414,False,False,15,0,,1.4631250000000184,1.4631250000000007,40.00000000000103,True,600,True,False,9,41,,,,,,,,,,,,,,nan,True,600,False,False,8,0,,31,0.2302580645161225,0.13099999999997758,13,0.2068840964490679,0.15704234776026849,13,0.19388083892904526,0.03368843620052919,34,0.17408823529409403,0.12299999999996836,28,0.06317857142854884,0.03256448916555221,12,0.10799947553339685,0.02950793413919206,0,0,0,0,0,0,0,0,0,33,0.21896969696967927,0.11700000000013189,14,0.1867124723893883,0.08827036895991114,14,0.18171093288604262,0.045259592436527996,,,,,,,,,,0,0,0,0,0,0,0,0,0,31,0.13387096774193433,0.07799999999999896,30,0.1571666666666667,0.1130000000000001,20,0.04195000000000125,0.04450000000000154,2,0.12799999999999867,0.12799999999999867
40,8,0.0,0.2,548977048,600,6,1.3481249999999998,1.2680750000000007,1.2693750000000006,40.00000000000001,40.000000000000014,40.0,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,SD_UPON_DA_SAMPLE,,SD_UPON_EADA_SAMPLE,1.2184249999999996,1.2184250000000003,39.999999999999986,True,600,True,False,14,23,,1.2429250000000152,1.2429250000000012,40.00000000000044,True,600,True,False,14,31,,1.245799999999998,1.2457999999999996,39.999999999999964,True,600,True,False,14,31,,1.2184250000000012,1.2184249999999994,40.00000000000004,True,600,True,False,9,22,,,,,,,,,,,,1.2457999999999996,1.2457999999999996,39.99999999999999,True,600,True,False,9,32,,29,0.17889655172413807,0.050999999999999934,16,0.1567797736220483,0.12000000000000083,15,0.17643175853018392,0.23699999999999988,34,0.1237647058823369,0.0819999999999862,23,0.043739130434767605,0.014999999999999014,19,0.05968421052629882,0.030999999999989036,34,0.12038235294117815,0.09600000000000186,22,0.04126310160428061,0.013500000000002621,24,0.039291666666668314,0.018372941176471924,29,0.17889655172413674,0.05589189189189092,16,0.15438175675675647,0.10099999999999965,16,0.16204391891891767,0.1037972972972957,,,,,,,,,,34,0.12038235294117694,0.09600000000000064,21,0.036476190476191925,0.009000000000001451,23,0.0410000000000004,0.019000000000000794,33,0.09703030303030212,0.07299999999999929,33,0.09545454545454546,0.08200000000000007,15,0.014266666666667567,0.009000000000001007,9,0.025555555555554492,0.0249999999999988
40,8,0.0,0.2,521760889,600,6,1.3292499999999998,1.276600000000001,1.2760500000000004,40.00000000000001,40.00000000000004,40.000000000000036,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,SD_UPON_DA_SAMPLE,,SD_UPON_EADA_SAMPLE,1.1974249999999997,1.197425,39.999999999999986,True,600,True,False,14,29,,1.2148500000000129,1.2148500000000013,40.00000000000042,True,600,True,False,13,34,,1.2153500000000013,1.2153500000000006,40.00000000000001,True,600,True,False,14,33,,1.1974249999999995,1.1974250000000002,39.99999999999998,True,600,True,False,7,28,,,,,,,,,,,,1.2153499999999993,1.21535,39.999999999999986,True,600,True,False,8,34,,37,0.14251351351351368,0.07400000000000051,12,0.19667793496793165,0.1378704635869133,13,0.18063659982138539,0.09100000000000008,39,0.11733333333332013,0.0889999999999942,36,0.06861111111109867,0.05799999999998895,24,0.07879166666665272,0.057961538461534734,39,0.116820512820512,0.08499999999999863,27,0.07720600531838546,0.05800000000000005,36,0.06744444444444363,0.05299999999999927,37,0.1425135135135141,0.07700000000000085,14,0.1789319276572396,0.11884306650839954,14,0.17678907051438156,0.11784306650839865,,,,,,,,,,39,0.1168205128205133,0.08700000000000019,27,0.07591252720447512,0.058000000000001606,36,0.06744444444444493,0.05800000000000061,38,0.055421052631578,0.04499999999999882,37,0.05751351351351347,0.0479999999999996,15,0.005933333333334293,0.0060000000000006715,14,0.006571428571427689,0.004999999999999116
40,8,0.0,0.2,434794718,600,6,1.4618499999999996,1.3938000000000004,1.39485,40.0,40.000000000000014,40.00000000000001,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,SD_UPON_DA_SAMPLE,,SD_UPON_EADA_SAMPLE,1.3192750000000018,1.3192749999999995,40.000000000000085,True,600,True,False,15,27,,1.338899999999985,1.3389000000000006,40.00000000000002,True,600,True,False,15,38,,1.3399500000001017,1.3399499999999995,39.99999999999981,True,600,True,False,14,38,,1.3192749999999995,1.3192749999999995,39.99999999999997,True,600,True,False,7,27,,,,,,,,,,,,1.3399499999999998,1.3399499999999995,39.99999999999999,True,600,True,False,7,37,,33,0.17281818181817954,0.13999999999999813,18,0.12945688869175365,0.0959393065720393,16,0.14570149977822222,0.09699999999999842,36,0.13661111111112734,0.13950000000001578,29,0.07572413793104783,0.06999999999995055,22,0.08429018665928355,0.09081017468086511,36,0.1354444444443304,0.13800000000001245,23,0.06625557580668659,0.04485911190884684,31,0.07083870967725744,0.06046797757914635,34,0.16773529411764776,0.14050000000000018,17,0.12898921354946696,0.08700000000000241,15,0.1445211086893948,0.10200000000000053,,,,,,,,,,36,0.13544444444444434,0.13800000000000012,23,0.064944772848707,0.04800000000000115,31,0.07083870967741918,0.06696795109334763,35,0.07777142857142756,0.08099999999999885,35,0.07657142857142858,0.07200000000000006,11,0.01390909090909186,0.0140000000000009,11,0.017090909090907977,0.00899999999999923
