n_stud,n_schools,alpha,beta,seed,time_limit,#_sol_methods,avg_rank_DA,avg_rank_EE,avg_rank_EADA,sol_1_label,sol_2_label,sol_3_label,1_avg_rank_result,1_avg_rank_heur,1_bool_CG,1_time,1_time_lim_exceeded,1_optimal,1_n_iter,1_n_match,2_avg_rank_result,2_avg_rank_heur,2_bool_CG,2_time,2_time_lim_exceeded,2_optimal,2_n_iter,2_n_match,3_avg_rank_result,3_avg_rank_heur,3_bool_CG,3_time,3_time_lim_exceeded,3_optimal,3_n_iter,3_n_match,1_n_stud_impr_DA,1_avg_rank_impr_DA,1_median_rank_impr_DA,1_n_stud_impr_EE,1_avg_rank_impr_EE,1_median_rank_impr_EE,1_n_stud_impr_EADA,1_avg_rank_impr_EADA,1_median_rank_impr_EADA,2_n_stud_impr_DA,2_avg_rank_impr_DA,2_median_rank_impr_DA,2_n_stud_impr_EE,2_avg_rank_impr_EE,2_median_rank_impr_EE,2_n_stud_impr_EADA,2_avg_rank_impr_EADA,2_median_rank_impr_EADA,3_n_stud_impr_DA,3_avg_rank_impr_DA,3_median_rank_impr_DA,3_n_stud_impr_EE,3_avg_rank_impr_EE,3_median_rank_impr_EE,3_n_stud_impr_EADA,3_avg_rank_impr_EADA,3_median_rank_impr_EADA
40,4,0.0,0.2,906691059,600,3,1.1851750000000003,1.1617500000000007,1.16165,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.1523,1.1523,False,0.7795552999596111,False,False,1,893,1.1565250000000007,1.1565250000000007,False,0.5960222000139765,False,False,1,893,1.15655,1.15655,False,0.665152300032787,False,False,1,893,15,0.08766666666666666,0.05357142857142838,7,0.06726530612245009,0.03085714285714447,7,0.06540816326530627,0.026857142857143135,20,0.057299999999998665,0.024500000000001187,8,0.026124999999996026,0.011000000000002064,9,0.026555555555551905,0.015000000000000568,20,0.05724999999999988,0.026999999999999913,12,0.02183333333333422,0.010500000000000731,7,0.029142857142857168,0.018000000000000016
40,4,0.0,0.2,413653999,600,3,1.2778999999999998,1.1902750000000006,1.1857750000000005,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.176375,1.176375,False,0.24315500003285706,False,False,1,884,1.1861500000000003,1.1861500000000003,False,0.4066807000199333,False,False,1,884,1.17975,1.17975,False,0.5076385000138544,False,False,1,884,20,0.20305000000000004,0.20979545454545434,13,0.07608391608391697,0.017227272727273535,13,0.06526923076923072,0.06499999999999995,21,0.17476190476190429,0.13056475583863558,8,0.020624999999999644,0.00850000000000073,9,0.04811111111111141,0.006000000000000005,21,0.18695238095238104,0.13600000000000012,14,0.052285714285715386,0.04100000000000181,9,0.02677777777777785,0.006000000000000116
40,4,0.0,0.2,813847339,600,3,1.40645,1.307275000000001,1.3051999999999997,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.285825,1.285825,False,0.872026700002607,False,False,1,995,1.2947500000000005,1.2947500000000005,False,0.771212599996943,False,False,1,995,1.291475,1.291475,False,0.21220459998585284,False,False,1,995,20,0.2412500000000001,0.16210099780968612,15,0.08949100348827882,0.041000000000000814,17,0.0592602465176871,0.03799999999999981,20,0.2233999999999988,0.16550000000000087,16,0.0313124999999993,0.03000000000000158,15,0.04153655817381754,0.020000000000000906,20,0.22995000000000015,0.18865200000000004,15,0.05221525714285824,0.033000000000000584,17,0.032294117647058834,0.02824914285714275
40,4,0.0,0.2,955892128,600,3,1.1723000000000001,1.143425000000001,1.142675,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.1336750000000002,1.1336750000000002,False,0.5692130000097677,False,False,1,821,1.1364000000000005,1.1364000000000005,False,0.45678340003360063,False,False,1,821,1.13535,1.13535,False,0.5617996000219136,False,False,1,821,16,0.09656249999999991,0.08800000000000002,14,0.03924542124542208,0.028500000000000858,13,0.039499013806706014,0.030999999999999694,18,0.07977777777777624,0.07650000000000134,15,0.018733333333332144,0.01599999999999091,13,0.02128066528066321,0.02000000000000135,18,0.08211111111111091,0.0674999999999999,15,0.023666666666667422,0.01700000000000057,14,0.020928571428571154,0.015499999999999736
40,4,0.0,0.2,451585301,600,3,1.2418000000000002,1.2182500000000007,1.2190249999999998,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.2003249999999999,1.2003249999999999,False,0.5720713000046089,False,False,1,988,1.2063750000000004,1.2063750000000004,False,0.6353856999776326,False,False,1,988,1.2073499999999997,1.2073499999999997,False,1.0532956999959424,False,False,1,988,22,0.07540909090909084,0.0239999999999998,11,0.07325549682875371,0.022000000000000908,10,0.07738104651162818,0.018999999999999795,28,0.05060714285714217,0.02400000000000041,15,0.03166666666666577,0.017000000000001014,16,0.024739889063590682,0.01400000000000029,30,0.04593333333333345,0.023000000000000187,18,0.02733333333333437,0.014500000000001068,16,0.029187500000000137,0.016000000000000014
40,4,0.0,0.2,43469773,600,3,1.1400499999999993,1.128200000000001,1.1273499999999996,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.119625,1.119625,False,0.33258030004799366,False,False,1,406,1.1247250000000006,1.1247250000000006,False,0.263395500020124,False,False,1,406,1.1235750000000002,1.1235750000000002,False,0.2060598999960348,False,False,1,406,19,0.043000000000000184,0.010999999999999677,10,0.0384000000000013,0.0060000000000006715,10,0.03530000000000051,0.006000000000000005,22,0.027863636363634845,0.012500000000000788,10,0.013899999999996915,0.005500000000001948,13,0.013769230769228074,0.0060000000000008935,25,0.026359999999999894,0.010999999999999899,15,0.015266666666667473,0.005000000000000782,10,0.015099999999999936,0.005499999999999838
40,4,0.0,0.2,278009742,600,3,1.1606,1.1481000000000008,1.148925,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.1287000000000003,1.1287000000000003,False,0.5491854000138119,False,False,1,781,1.13145,1.13145,False,0.5096320000011474,False,False,1,781,1.132675,1.132675,False,0.6561406000400893,False,False,1,781,20,0.06379999999999984,0.053954545454545144,13,0.06127972027972099,0.06200000000000094,12,0.06526515151515139,0.06534848484848477,25,0.046639999999999696,0.042999999999999705,15,0.044400000000000175,0.05628767123287637,17,0.040588235294117106,0.03231506849314569,27,0.041370370370370314,0.032175000000000065,15,0.038333333333334205,0.020000000000000684,14,0.04642857142857136,0.05499999999999994
40,4,0.0,0.2,548977048,600,3,1.055825,1.0462500000000003,1.046075,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.0441250000000002,1.0441250000000002,False,0.052950499986764044,False,False,1,71,1.044800000000001,1.044800000000001,False,0.06697089999215677,False,False,1,71,1.0448000000000004,1.0448000000000004,False,0.05701260000932962,False,False,1,71,15,0.0312,0.02400000000000002,10,0.01120000000000081,0.0065000000000009495,10,0.01050000000000002,0.006000000000000116,16,0.027562499999997978,0.022499999999983755,8,0.00724999999999601,0.004999999999999338,8,0.006999999999995926,0.00499999999999845,16,0.027562499999999934,0.022499999999999742,10,0.006200000000000694,0.004000000000000781,7,0.007285714285714181,0.004999999999999893
40,4,0.0,0.2,521760889,600,3,1.1920249999999997,1.1652000000000002,1.1647999999999998,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.1533749999999996,1.1533749999999996,False,0.44438900001114234,False,False,1,794,1.1581250000000005,1.1581250000000005,False,0.4349925999995321,False,False,1,794,1.157975,1.157975,False,0.5424537999788299,False,False,1,794,23,0.06721739130434773,0.029999999999999805,13,0.04552662721893565,0.010000000000001119,11,0.05207692307692295,0.014205128205128315,25,0.05423999999999884,0.03668749999997223,19,0.014894736842104406,0.0070000000000016716,18,0.015888888888887138,0.007500000000000728,25,0.05448000000000011,0.03500000000000014,16,0.015020459440058365,0.0065000000000010605,18,0.015166666666666736,0.006163675520459599
40,4,0.0,0.2,434794718,600,3,1.3451499999999994,1.2427500000000005,1.2224249999999999,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.2181999999999995,1.2181999999999995,False,0.7974294000305235,False,False,1,816,1.2320000000000015,1.2320000000000015,False,0.5862262999871746,False,False,1,816,,,False,0.4366611000150442,False,False,1,816,14,0.362714285714286,0.2559166666666659,12,0.14337962962963088,0.07505555555555599,5,0.15574444444444505,0.08433333333333382,16,0.282874999999997,0.26450000000000895,9,0.047777777777772874,0.02863636363629629,4,0.09174999999999156,0.0519999999999855,0,0,0,0,0,0,0,0,0
40,4,0.1,0.2,906691059,600,3,1.08825,1.0779500000000002,1.0776499999999998,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.0589750000000002,1.0589750000000002,False,0.1299884999752976,False,False,1,226,1.0621500000000004,1.0621500000000004,False,0.1252931000199169,False,False,1,226,1.0620750000000003,1.0620750000000003,False,0.15653229999588802,False,False,1,226,29,0.040379310344827585,0.03000000000000025,14,0.04085714285714359,0.032000000000000695,13,0.044076923076923055,0.03200000000000003,31,0.033677419354838506,0.02800000000000069,22,0.028727272727273115,0.029500000000001525,18,0.031166666666666024,0.03200000000000003,31,0.03377419354838708,0.03200000000000003,19,0.024631578947369143,0.02600000000000069,21,0.029666666666666647,0.030000000000000027
