n_stud,n_schools,alpha,beta,seed,time_limit,#_sol_methods,avg_rank_DA,avg_rank_EE,avg_rank_EADA,sol_1_label,sol_2_label,sol_3_label,1_avg_rank_result,1_avg_rank_heur,1_bool_CG,1_time,1_time_lim_exceeded,1_optimal,1_n_iter,1_n_match,2_avg_rank_result,2_avg_rank_heur,2_bool_CG,2_time,2_time_lim_exceeded,2_optimal,2_n_iter,2_n_match,3_avg_rank_result,3_avg_rank_heur,3_bool_CG,3_time,3_time_lim_exceeded,3_optimal,3_n_iter,3_n_match,1_n_stud_impr_DA,1_avg_rank_impr_DA,1_median_rank_impr_DA,1_n_stud_impr_EE,1_avg_rank_impr_EE,1_median_rank_impr_EE,1_n_stud_impr_EADA,1_avg_rank_impr_EADA,1_median_rank_impr_EADA,2_n_stud_impr_DA,2_avg_rank_impr_DA,2_median_rank_impr_DA,2_n_stud_impr_EE,2_avg_rank_impr_EE,2_median_rank_impr_EE,2_n_stud_impr_EADA,2_avg_rank_impr_EADA,2_median_rank_impr_EADA,3_n_stud_impr_DA,3_avg_rank_impr_DA,3_median_rank_impr_DA,3_n_stud_impr_EE,3_avg_rank_impr_EE,3_median_rank_impr_EE,3_n_stud_impr_EADA,3_avg_rank_impr_EADA,3_median_rank_impr_EADA
10,4,0.0,0.5,906691059,30,3,1.2876,1.2876000000000007,1.2876,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.2876,1.2876,False,0.015999999945051968,False,False,1,7,1.2876000000000005,1.2876000000000005,False,0.0,False,False,1,7,1.2876,1.2876,False,0.0,False,False,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,0.0,0.5,413653999,30,3,1.2361999999999997,1.2362000000000006,1.2361999999999997,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.2362000000000002,1.2362000000000002,False,0.0,False,False,1,4,1.2362000000000002,1.2362000000000002,False,0.0,False,False,1,4,1.2362000000000002,1.2362000000000002,False,0.015000000013969839,False,False,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,0.0,0.5,813847339,30,3,1.2509000000000001,1.250900000000001,1.2509000000000001,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.2509,1.2509,False,0.0,False,False,1,8,1.2509000000000001,1.2509000000000001,False,0.0,False,False,1,8,1.2509,1.2509,False,0.0,False,False,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,0.0,0.5,955892128,30,3,1.2326,1.2326000000000008,1.2326,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.2326,1.2326,False,0.0,False,False,1,5,1.2326,1.2326,False,0.0,False,False,1,5,1.2326,1.2326,False,0.0,False,False,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,0.0,0.5,451585301,30,3,1.4,1.4000000000000008,1.4,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.4000000000000001,1.4000000000000001,False,0.0,False,False,1,2,1.4000000000000012,1.4000000000000012,False,0.0,False,False,1,2,1.4000000000000001,1.4000000000000001,False,0.0,False,False,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,0.2,0.5,906691059,30,3,1.2876,1.2876000000000007,1.2876,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.2876,1.2876,False,0.015000000013969839,False,False,1,7,1.2876000000000005,1.2876000000000005,False,0.0,False,False,1,7,1.2876,1.2876,False,0.0,False,False,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,0.2,0.5,413653999,30,3,1.3129000000000002,1.3067000000000009,1.3067,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.3,1.3,False,0.01600000006146729,False,False,1,10,1.3,1.3,False,0.0,False,False,1,10,1.3000000000000003,1.3000000000000003,False,0.015000000013969839,False,False,1,10,3,0.043000000000000003,0.030999999999999917,1,0.031000000000001027,0.031000000000001027,1,0.02499999999999991,0.02499999999999991,2,0.06450000000000028,0.06450000000000028,1,0.0670000000000015,0.0670000000000015,1,0.08300000000000063,0.08300000000000063,4,0.032249999999999945,0.02049999999999985,2,0.008000000000001006,0.008000000000001006,1,0.06700000000000017,0.06700000000000017
10,4,0.2,0.5,813847339,30,3,1.3,1.300000000000001,1.3,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.2999999999999998,1.2999999999999998,False,0.0,False,False,1,2,1.300000000000001,1.300000000000001,False,0.0,False,False,1,2,1.2999999999999998,1.2999999999999998,False,0.0,False,False,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,0.2,0.5,955892128,30,3,1.2682,1.2682000000000007,1.2682,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.2682000000000002,1.2682000000000002,False,0.0,False,False,1,3,1.268200000000001,1.268200000000001,False,0.0,False,False,1,3,1.2682000000000002,1.2682000000000002,False,0.0,False,False,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,0.2,0.5,451585301,30,3,1.7283000000000002,1.6689000000000012,1.5086999999999997,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.6689000000000005,1.6689000000000005,False,0.0,False,False,1,7,1.6689000000000003,1.6689000000000003,False,0.0,False,False,1,7,,,False,0.01600000006146729,False,False,1,7,2,0.2969999999999997,0.2969999999999997,0,0,0,1,0.028999999999999915,0.028999999999999915,2,0.29699999999999993,0.29699999999999993,0,0,0,1,0.02900000000000036,0.02900000000000036,0,0,0,0,0,0,0,0,0
10,4,0.4,0.5,906691059,30,3,1.2876,1.2876000000000007,1.2876,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.2876000000000003,1.2876000000000003,False,0.015999999945051968,False,False,1,7,1.2876000000000005,1.2876000000000005,False,0.0,False,False,1,7,1.2876000000000003,1.2876000000000003,False,0.0,False,False,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,0.4,0.5,413653999,30,3,1.4,1.400000000000001,1.4,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.4000000000000001,1.4000000000000001,False,0.0,False,False,1,5,1.4000000000000012,1.4000000000000012,False,0.0,False,False,1,5,1.4000000000000001,1.4000000000000001,False,0.0,False,False,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
