n_stud,n_schools,alpha,beta,seed,time_limit,#_sol_methods,avg_rank_DA,avg_rank_EE,avg_rank_EADA,sol_1_label,sol_2_label,sol_3_label,1_avg_rank_result,1_avg_rank_heur,1_bool_CG,1_time,1_time_lim_exceeded,1_optimal,1_n_iter,1_n_match,2_avg_rank_result,2_avg_rank_heur,2_bool_CG,2_time,2_time_lim_exceeded,2_optimal,2_n_iter,2_n_match,3_avg_rank_result,3_avg_rank_heur,3_bool_CG,3_time,3_time_lim_exceeded,3_optimal,3_n_iter,3_n_match,1_n_stud_impr_DA,1_avg_rank_impr_DA,1_median_rank_impr_DA,1_n_stud_impr_EE,1_avg_rank_impr_EE,1_median_rank_impr_EE,1_n_stud_impr_EADA,1_avg_rank_impr_EADA,1_median_rank_impr_EADA,2_n_stud_impr_DA,2_avg_rank_impr_DA,2_median_rank_impr_DA,2_n_stud_impr_EE,2_avg_rank_impr_EE,2_median_rank_impr_EE,2_n_stud_impr_EADA,2_avg_rank_impr_EADA,2_median_rank_impr_EADA,3_n_stud_impr_DA,3_avg_rank_impr_DA,3_median_rank_impr_DA,3_n_stud_impr_EE,3_avg_rank_impr_EE,3_median_rank_impr_EE,3_n_stud_impr_EADA,3_avg_rank_impr_EADA,3_median_rank_impr_EADA
200,4,0.25,0.5,906691059,60,3,1.3820900000000007,1.3284450000000019,1.3270499999999998,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.3193274994032897,1.3193274994032897,False,1.6399999998975545,False,False,1,1000,1.3256199999999971,1.3256199999999971,False,2.219000000040978,False,False,1,1000,,,False,1.1410000000614673,False,False,1,1000,68,0.1845955899903113,0.18450538143377315,54,0.057247487829521444,0.039751502174434905,35,0.10468042408639647,0.05860779562580354,71,0.15907042253520956,0.17560615997080897,24,0.023541666666662835,0.012232527255343628,25,0.11782884294858403,0.07949533876233805,0,0,0,0,0,0,0,0,0
200,4,0.25,0.5,413653999,60,3,1.2734700000000005,1.2390350000000003,1.237095000000001,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.2243299999999973,1.2243299999999973,False,1.0159999998286366,False,False,1,1000,1.2329099999999968,1.2329099999999968,False,1.328999999910593,False,False,1,1000,1.2327439950829113,1.2327439950829113,False,1.8119999999180436,False,False,1,1000,105,0.09360000000000017,0.024000000000000243,65,0.05381113246920326,0.020000000000000795,38,0.0919811354329014,0.024000000000000132,116,0.06993103448275852,0.018000000000000127,57,0.0214912280701755,0.0130000000000009,43,0.06475568439216418,0.024000000000000132,128,0.06363438268294644,0.02300000000000002,88,0.03480977998462692,0.017500000000000848,47,0.01851491454078962,0.011108060483303817
200,4,0.25,0.5,813847339,60,3,1.147829999999999,1.1321400000000006,1.1323149999999993,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.1275749999999989,1.1275749999999989,False,1.4689999998081475,False,False,1,1000,1.1299449999999989,1.1299449999999989,False,1.531999999890104,False,False,1,1000,1.1298399999999993,1.1298399999999993,False,1.202999999979511,False,False,1,1000,87,0.046563218390804455,0.031532923764763465,51,0.02629363589328029,0.005260631835292129,42,0.03958746893628455,0.007835769924933733,102,0.03506862745097945,0.009000000000001562,41,0.01070731707316742,0.004000000000001003,47,0.02559574468084773,0.0050000000000001155,106,0.033943396226414915,0.026000000000000023,61,0.01865573770491872,0.005000000000000782,40,0.012374999999999647,0.0039999999999994484
200,4,0.25,0.5,955892128,60,3,1.6011149999999994,1.5987950000000004,1.5493300000000003,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.5974499999999956,1.5974499999999956,False,1.297000000020489,False,False,1,1000,1.5982499999999975,1.5982499999999975,False,1.452999999979511,False,False,1,1000,,,False,1.047000000020489,False,False,1,1000,26,0.028192307692307465,0.002000000000000113,25,0.019480000000000882,0.002000000000001112,21,0.010857142857142782,0.0020000000000000018,31,0.01848387096774202,0.0020000000000033324,21,0.005190476190479922,0.0020000000000035545,18,0.0022222222222242597,0.002000000000001778,0,0,0,0,0,0,0,0,0
200,4,0.25,0.5,451585301,60,3,1.2965599999999995,1.2238800000000003,1.2217299999999993,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.2109992343382996,1.2109992343382996,False,1.3130000000819564,False,False,1,1000,1.217844999999998,1.217844999999998,False,1.375,False,False,1,1000,,,False,3.7350000001024455,False,False,1,1000,70,0.24445933046199214,0.22849999999999976,39,0.10151768719610343,0.04928579179042525,33,0.1322208253544505,0.07120959975781105,77,0.20445454545454367,0.21100000000000052,24,0.05029166666666456,0.044900694921768625,32,0.10184445453028056,0.060000000000001275,0,0,0,0,0,0,0,0,0
200,4,0.25,0.5,43469773,60,3,1.0205349999999986,1.015965,1.0158299999999998,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.0126450000000002,1.0126450000000002,False,2.125,False,False,1,708,1.0141850000000006,1.0141850000000006,False,0.9690000000409782,False,False,1,708,1.0140900000000004,1.0140900000000004,False,0.8910000000614673,False,False,1,708,115,0.013721739130434717,0.008999999999999897,68,0.010647058823530146,0.007000000000000783,68,0.010676470588235221,0.006999999999999895,119,0.010672268907562923,0.008142857142827475,61,0.00583606557377029,0.00400000000000178,66,0.005876623376623064,0.004000000000000226,121,0.01065289256198324,0.008999999999999675,79,0.005644163150492833,0.00400000000000067,61,0.005704918032786628,0.004999999999999671
200,4,0.25,0.5,278009742,60,3,1.1464149999999997,1.1206350000000005,1.1217849999999998,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.1150499999999983,1.1150499999999983,False,1.625,False,False,1,1000,1.120165,1.120165,False,1.9839999999385327,False,False,1,1000,1.1208399999999985,1.1208399999999985,False,1.922000000020489,False,False,1,1000,56,0.11201785714285746,0.08359226266197761,37,0.05099325295623272,0.029864417769757123,36,0.06266741969274815,0.025879443099947275,70,0.07499999999999792,0.05650000000000077,15,0.00626666666665389,0.0010000000000025544,29,0.03765517241378927,0.02000000000000013,75,0.06820000000000019,0.04400000000000026,43,0.02069767441860577,0.02400000000000091,18,0.010500000000000058,0.005999999999999672
200,4,0.25,0.5,548977048,60,3,1.2424799999999998,1.1921850000000007,1.1885400000000006,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.1805795456242927,1.1805795456242927,False,1.7810000001918525,False,False,1,1000,1.1913649999999996,1.1913649999999996,False,1.6410000000614673,False,False,1,1000,,,False,1.656999999890104,False,False,1,1000,51,0.24274687990472682,0.2500000000000001,31,0.126934313755254,0.08304810344208247,23,0.13769014706358892,0.12002899390879485,63,0.16226984126983793,0.13599999999999945,12,0.013666666666660629,0.0025000000000000577,16,0.1328369575220257,0.11200000000000099,0,0,0,0,0,0,0,0,0
200,4,0.25,0.5,521760889,60,3,1.208509999999999,1.1670999999999998,1.1661399999999995,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.1590299999999985,1.1590299999999985,False,1.5939999998081475,False,False,1,1000,1.1595649999999993,1.1595649999999993,False,1.547000000020489,False,False,1,1000,1.1636749999999985,1.1636749999999985,False,1.8130000000819564,False,False,1,1000,64,0.1546249999999998,0.13249999999999984,41,0.04321623057642739,0.04144321693660413,34,0.06960047104495215,0.044794407938556935,67,0.14610447761193898,0.13600000000000056,45,0.0334888888888876,0.025357861876744492,33,0.0676234143388688,0.03600000000000203,74,0.12117567567567616,0.09950000000000014,49,0.040061224489797403,0.03900000000000148,27,0.018259259259259683,0.008000000000000451
200,4,0.25,0.5,434794718,60,3,1.3714049999999989,1.2701799999999999,1.2732300000000003,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.2603358771171878,1.2603358771171878,False,1.577999999979511,False,False,1,1000,1.2678999999999971,1.2678999999999971,False,3.375,False,False,1,1000,,,False,1.625,False,False,1,1000,45,0.49364054614582104,0.397913469550474,17,0.1657144906686589,0.02138264235906928,21,0.2161211415692582,0.1110000000000001,47,0.44044680851063783,0.2749999999999997,15,0.030400000000000767,0.01600000000000179,18,0.2078888888888878,0.11649999999999971,0,0,0,0,0,0,0,0,0
200,8,0.25,0.5,906691059,60,3,1.566740000000001,1.437135,1.4258549999999994,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.4006791649318342,1.4006791649318342,False,2.843000000109896,False,False,1,1000,1.4140609244557603,1.4140609244557603,False,5.844000000040978,False,False,1,1000,,,False,2.922000000020489,False,False,1,1000,140,0.2372297643830875,0.14533864129795915,74,0.08300381811244559,0.025221379434279156,52,0.09059261260203265,0.024000000000002464,150,0.20357210072564846,0.11050000000000182,101,0.04569123870145876,0.018000000000000682,60,0.07682173896353905,0.023500000000001853,0,0,0,0,0,0,0,0,0
200,8,0.25,0.5,413653999,60,3,1.6998349999999984,1.6256599999999994,1.5700049999999985,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,1.5808015693454542,1.5808015693454542,False,2.797000000020489,False,False,1,1000,1.583457736982024,1.583457736982024,False,3.3589999999385327,False,False,1,1000,,,False,5.6560000001918525,False,False,1,1000,133,0.17899764008201685,0.12526095674643956,83,0.09276630039619431,0.0414997006350637,37,0.05614058378822355,0.011630818642798246,137,0.1698938146247758,0.10700000000000509,118,0.07152925935249509,0.03515796334043653,37,0.04779401092548692,0.01600000000000068,0,0,0,0,0,0,0,0,0
