n_stud,n_schools,alpha,beta,seed,time_limit,#_sol_methods,avg_rank_DA,avg_rank_EE,avg_rank_EADA,sol_1_label,sol_2_label,sol_3_label,1_avg_rank_result,1_avg_rank_heur,1_bool_CG,1_time,1_time_lim_exceeded,1_optimal,1_n_iter,1_n_match,2_avg_rank_result,2_avg_rank_heur,2_bool_CG,2_time,2_time_lim_exceeded,2_optimal,2_n_iter,2_n_match,3_avg_rank_result,3_avg_rank_heur,3_bool_CG,3_time,3_time_lim_exceeded,3_optimal,3_n_iter,3_n_match,1_n_stud_impr_DA,1_avg_rank_impr_DA,1_median_rank_impr_DA,1_n_stud_impr_EE,1_avg_rank_impr_EE,1_median_rank_impr_EE,1_n_stud_impr_EADA,1_avg_rank_impr_EADA,1_median_rank_impr_EADA,2_n_stud_impr_DA,2_avg_rank_impr_DA,2_median_rank_impr_DA,2_n_stud_impr_EE,2_avg_rank_impr_EE,2_median_rank_impr_EE,2_n_stud_impr_EADA,2_avg_rank_impr_EADA,2_median_rank_impr_EADA,3_n_stud_impr_DA,3_avg_rank_impr_DA,3_median_rank_impr_DA,3_n_stud_impr_EE,3_avg_rank_impr_EE,3_median_rank_impr_EE,3_n_stud_impr_EADA,3_avg_rank_impr_EADA,3_median_rank_impr_EADA,n_stud_impr_EE_DA,avg_rank_impr_EE_DA,median_rank_impr_EE_DA,n_stud_impr_EADA_DA,avg_rank_impr_EADA_DA,median_rank_impr_EADA_DA,n_stud_impr_EADA_EE,avg_rank_impr_EADA_EE,median_rank_impr_EADA_EE,n_stud_impr_EE_EADA,avg_rank_impr_EE_EADA,median_rank_impr_EE_EADA
150,20,0.5,0.2,906691059,600,3,4.100726666666659,3.790986666666666,3.71347333333333,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,3.667393307450406,3.667393307450406,False,3.737263699993491,False,False,1,1000,3.730651439845605,3.730651439845605,False,6.116642599925399,False,False,1,1000,,,False,3.739004799979739,False,False,1,1000,140,0.4642857420174255,0.35123970076434663,39,0.2848400517318795,0.18587205894162295,23,0.33162191498890686,0.2822148088680594,141,0.3936970498096431,0.2969498929098551,128,0.07070534393093816,0.04259656285033886,22,0.1941545306688111,0.15020213151537753,0,0,0,0,0,0,0,0,0,141,0.3295106382978694,0.23999999999999666,141,0.4119716312056736,0.32899999999999974,62,0.18430645161290615,0.1465000000000024,9,0.22644444444444303,0.2299999999999991
150,20,0.5,0.2,413653999,600,3,5.656399999999995,4.407679999999994,3.7809333333333286,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,4.114886517074012,4.114886517074012,False,3.806959499954246,False,False,1,1000,4.195733876580275,4.195733876580275,False,5.577000200049952,False,False,1,1000,,,False,3.830764700076543,False,False,1,1000,140,1.6516215888492713,1.4850855137152876,57,0.5586601320048794,0.47402460837999394,13,0.40573942991690026,0.18031524382433162,140,1.5649994179497069,1.4028675400963158,136,0.2337641067129371,0.1446581635503097,8,0.4245042432688463,0.10046148734555627,0,0,0,0,0,0,0,0,0,139,1.3475395683453206,1.2269999999999976,139,2.023884892086331,1.9570000000000007,79,0.9108354430379779,0.7970000000000033,3,0.8529999999999989,0.6049999999999989
150,20,0.5,0.2,813847339,600,3,3.3444133333333315,3.062659999999997,3.0435199999999996,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,2.948405801494268,2.948405801494268,False,5.1355762999737635,False,False,1,1000,2.981645553073044,2.981645553073044,False,4.650887900032103,False,False,1,1000,,,False,6.232131700031459,False,False,1,1000,138,0.43044296939029086,0.39089976790808145,38,0.2664848465146296,0.2368012342151289,30,0.3008656679253887,0.25917453433346904,141,0.38592317048967123,0.3228731679301191,129,0.09420284526390665,0.05962527956114139,38,0.15336981956395182,0.11063798044591433,0,0,0,0,0,0,0,0,0,141,0.29973758865248,0.2549999999999977,141,0.32009929078014193,0.2699999999999996,52,0.0810961538461561,0.06850000000000189,21,0.07485714285714086,0.04299999999999793
150,20,0.5,0.2,955892128,600,3,4.84185333333333,4.37014666666667,4.230633333333328,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,4.237810036900928,4.237810036900928,False,4.462719799950719,False,False,1,1000,4.293709125048895,4.293709125048895,False,4.626990200020373,False,False,1,1000,,,False,2.9216660999227315,False,False,1,1000,141,0.642599251523838,0.5044302928239368,42,0.22865578923484747,0.14749101079340554,17,0.3416758143060643,0.17691186408250914,144,0.5709835502962914,0.4648167482003678,136,0.08430611207842952,0.05949592137107684,20,0.20429203843706228,0.11455631574855529,0,0,0,0,0,0,0,0,0,141,0.5018156028368764,0.34299999999999553,145,0.6322965517241381,0.5290000000000008,71,0.2102676056338058,0.17400000000000304,11,0.24090909090908877,0.10199999999999587
150,20,0.5,0.2,451585301,600,3,4.657293333333322,4.305960000000004,4.225266666666664,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,4.170000488917449,4.170000488917449,False,3.962563300039619,False,False,1,1000,4.228067488856195,4.228067488856195,False,6.483610700001009,False,False,1,1000,,,False,5.030344899976626,False,False,1,1000,144,0.5075967129332182,0.3584071368229096,40,0.31375342642970566,0.2871340542767735,20,0.3906799137845102,0.35305433537077435,144,0.4471102546636881,0.33353808821254427,135,0.08654723460423344,0.05411112585277689,23,0.21740450105593248,0.19587019988792864,0,0,0,0,0,0,0,0,0,140,0.37642857142856817,0.2594999999999956,141,0.45960283687943265,0.355999999999999,59,0.160033898305088,0.14900000000000269,9,0.2208888888888869,0.1749999999999976
150,20,0.5,0.2,43469773,600,3,4.3690066666666665,3.7742733333333307,3.654440000000003,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,3.60644827741538,3.60644827741538,False,5.131974899908528,False,False,1,1000,3.671836917823269,3.671836917823269,False,5.067694099969231,False,False,1,1000,,,False,3.822071300004609,False,False,1,1000,141,0.8112323289907332,0.6101284771346807,50,0.3404396619181805,0.24589940966411455,27,0.40930966835693705,0.37880712630627134,142,0.7364469177923251,0.5678319052832612,132,0.11640501762507975,0.07879090037863112,20,0.22962770035506383,0.10853095219678055,0,0,0,0,0,0,0,0,0,141,0.6326950354609903,0.500999999999995,141,0.7601773049645391,0.617,62,0.24990322580645447,0.18900000000000206,14,0.18257142857142708,0.10949999999999838
150,20,0.5,0.2,278009742,600,3,4.6053999999999915,4.0612066666666635,3.8737999999999952,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,3.904390699133398,3.904390699133398,False,4.194860899937339,False,False,1,1000,3.9639771162007738,3.9639771162007738,False,2.923096299986355,False,False,1,1000,,,False,1.7031911000376567,False,False,1,1000,142,0.7405027826055677,0.5441774668461465,44,0.3717676381683788,0.1992479838584147,22,0.37430612880194175,0.3056403793260841,144,0.6681488372908675,0.5047832813301638,133,0.10965738774349794,0.04729336368264381,18,0.22995864620358486,0.18593939198576126,0,0,0,0,0,0,0,0,0,142,0.5748521126760535,0.4724999999999979,142,0.7728169014084504,0.7110000000000003,68,0.27969117647059116,0.19100000000000272,8,0.20299999999999874,0.20499999999999863
150,20,0.5,0.2,548977048,600,3,6.018706666666662,4.953813333333324,4.474193333333329,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,4.726266827145683,4.726266827145683,False,4.380437199957669,False,False,1,1000,4.799464150407763,4.799464150407763,False,5.44714879989624,False,False,1,1000,,,False,4.110545900068246,False,False,1,1000,143,1.355706125371666,1.2059219116717639,58,0.371605185032087,0.25893332124720914,13,0.455151346146545,0.31855447386564073,143,1.2789257163554937,1.1556869287516518,137,0.16899545575792818,0.11849102422244329,11,0.3872534764985441,0.07599424347238215,0,0,0,0,0,0,0,0,0,138,1.157492753623184,0.9909999999999939,143,1.6201188811188811,1.5149999999999988,77,0.6802337662337703,0.6480000000000024,7,0.40914285714285553,0.5549999999999988
150,20,0.5,0.2,521760889,600,3,5.164513333333329,4.4687866666666585,4.3193333333333275,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,4.313187851151586,4.313187851151586,False,5.049573399941437,False,False,1,1000,4.378419393604046,4.378419393604046,False,4.999008700018749,False,False,1,1000,,,False,4.8285481000784785,False,False,1,1000,140,0.9121344451947314,0.836507934057604,42,0.36307440119944234,0.22468541255450303,17,0.36052241071468644,0.198764380390702,141,0.8362701486481792,0.7210754108779938,132,0.1026900830257098,0.06318865849361366,16,0.25638667385374103,0.1693585573217471,0,0,0,0,0,0,0,0,0,141,0.7401347517730461,0.6729999999999974,141,0.8991276595744678,0.8080000000000007,70,0.2600571428571461,0.20500000000000318,9,0.21633333333333174,0.13499999999999712
150,20,0.5,0.2,434794718,600,3,3.9015666666666653,3.6626399999999952,3.4440266666666615,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,3.5519175021409666,3.5519175021409666,False,10.64471110003069,False,False,1,1000,3.5878657481487104,3.5878657481487104,False,14.571934300009161,False,False,1,1000,,,False,9.642362499958836,False,False,1,1000,143,0.3667648578940952,0.2870736517753776,50,0.19602215735982892,0.19039193771769636,19,0.18966253505482583,0.13447926475325023,144,0.32677179012287305,0.23131803766157777,138,0.08127636070792811,0.0673746270783464,22,0.1569596933268399,0.07965104085086283,0,0,0,0,0,0,0,0,0,142,0.25238732394365926,0.16049999999999698,144,0.47660416666666655,0.3389999999999991,65,0.2664000000000025,0.16300000000000292,8,0.11299999999999769,0.026999999999998248
200,20,0.5,0.2,906691059,600,3,5.896149999999998,4.740814999999994,4.171010000000003,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,4.411106317764764,4.411106317764764,False,14.061986900051124,False,False,1,1000,4.558935813090973,4.558935813090973,False,16.392250699922442,False,False,1,1000,,,False,20.412006100057624,False,False,1,1000,197,1.5076585606448998,1.264456808901549,84,0.5694419634638307,0.421882820394502,30,0.4026518004292589,0.2545992929058386,197,1.3575778547299637,1.1531266477950766,191,0.19044941037593488,0.13334570528429346,23,0.29294444332725594,0.19598703732928824,0,0,0,0,0,0,0,0,0,196,1.1789132653061187,0.9394999999999945,194,1.7784948453608243,1.6994999999999998,93,0.8129677419354874,0.7910000000000021,17,0.21588235294117547,0.18299999999999916
