n_stud,n_schools,alpha,beta,seed,time_limit,#_sol_methods,avg_rank_DA,avg_rank_EE,avg_rank_EADA,sol_1_label,sol_2_label,sol_3_label,1_avg_rank_result,1_avg_rank_heur,1_bool_CG,1_time,1_time_lim_exceeded,1_optimal,1_n_iter,1_n_match,2_avg_rank_result,2_avg_rank_heur,2_bool_CG,2_time,2_time_lim_exceeded,2_optimal,2_n_iter,2_n_match,3_avg_rank_result,3_avg_rank_heur,3_bool_CG,3_time,3_time_lim_exceeded,3_optimal,3_n_iter,3_n_match,1_n_stud_impr_DA,1_avg_rank_impr_DA,1_median_rank_impr_DA,1_n_stud_impr_EE,1_avg_rank_impr_EE,1_median_rank_impr_EE,1_n_stud_impr_EADA,1_avg_rank_impr_EADA,1_median_rank_impr_EADA,2_n_stud_impr_DA,2_avg_rank_impr_DA,2_median_rank_impr_DA,2_n_stud_impr_EE,2_avg_rank_impr_EE,2_median_rank_impr_EE,2_n_stud_impr_EADA,2_avg_rank_impr_EADA,2_median_rank_impr_EADA,3_n_stud_impr_DA,3_avg_rank_impr_DA,3_median_rank_impr_DA,3_n_stud_impr_EE,3_avg_rank_impr_EE,3_median_rank_impr_EE,3_n_stud_impr_EADA,3_avg_rank_impr_EADA,3_median_rank_impr_EADA,n_stud_impr_EE_DA,avg_rank_impr_EE_DA,median_rank_impr_EE_DA,n_stud_impr_EADA_DA,avg_rank_impr_EADA_DA,median_rank_impr_EADA_DA,n_stud_impr_EADA_EE,avg_rank_impr_EADA_EE,median_rank_impr_EADA_EE,n_stud_impr_EE_EADA,avg_rank_impr_EE_EADA,median_rank_impr_EE_EADA
200,20,0.5,0.2,906691059,600,3,5.896149999999998,4.740814999999994,4.171010000000003,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,4.411106317764764,4.411106317764764,False,6.30904510000255,False,False,1,1000,4.558935813090973,4.558935813090973,False,9.194523500045761,False,False,1,1000,,,False,6.491319000022486,False,False,1,1000,197,1.5076585606448998,1.264456808901549,84,0.5694419634638307,0.421882820394502,30,0.4026518004292589,0.2545992929058386,197,1.3575778547299637,1.1531266477950766,191,0.19044941037593488,0.13334570528429346,23,0.29294444332725594,0.19598703732928824,0,0,0,0,0,0,0,0,0,196,1.1789132653061187,0.9394999999999945,194,1.7784948453608243,1.6994999999999998,93,0.8129677419354874,0.7910000000000021,17,0.21588235294117547,0.18299999999999916
200,20,0.5,0.2,413653999,600,3,4.946799999999988,3.903249999999994,3.4515799999999945,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,3.679268973069966,3.679268973069966,False,6.044724100036547,False,False,1,1000,3.75882759390076,3.75882759390076,False,7.458208499941975,False,False,1,1000,,,False,5.864987600012682,False,False,1,1000,190,1.334243186242132,1.0969472581826882,76,0.4072996629098887,0.31048401025635797,17,0.2994587447023251,0.1379447039502566,192,1.2374712563533656,1.0246802775439066,181,0.15958276917042333,0.12066308965208661,11,0.13832184005627327,0.0846922727959667,0,0,0,0,0,0,0,0,0,190,1.098473684210523,0.9159999999999955,188,1.5906595744680854,1.4935,94,0.5230106382978753,0.4505000000000028,7,0.12842857142857017,0.04999999999999849
200,20,0.5,0.2,813847339,600,3,5.838194999999995,5.014279999999993,4.490580000000005,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,4.820804023464293,4.820804023464293,False,6.317474099923857,False,False,1,1000,4.901272195154645,4.901272195154645,False,8.362641499959864,False,False,1,1000,,,False,4.586626600008458,False,False,1,1000,193,1.054291167394505,0.8781508478559856,69,0.3264241093343491,0.26224376810739614,10,0.20506323796928125,0.10522536761150147,194,0.9658997988096338,0.7783933157711758,189,0.11958497867232636,0.08708781711801095,7,0.10185181241548201,0.06759258419399883,0,0,0,0,0,0,0,0,0,191,0.8627382198952849,0.6719999999999944,197,1.3681370558375627,1.306,116,0.6539568965517275,0.5950000000000035,6,0.07516666666666538,0.06899999999999828
200,20,0.5,0.2,955892128,600,3,6.589844999999997,5.429574999999993,4.6626999999999965,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,5.231247762831464,5.231247762831464,False,6.2665836999658495,False,False,1,1000,5.322742181685852,5.322742181685852,False,8.37284309999086,False,False,1,1000,,,False,4.8464943000581115,False,False,1,1000,191,1.4226149080298671,0.9014845390966306,62,0.4539930824846366,0.24702284326601198,22,0.3761559399441179,0.18611730398073778,190,1.33379244033067,0.9135000000000002,181,0.11804731305429811,0.05710550246179791,15,0.246179965619429,0.16343766523843462,0,0,0,0,0,0,0,0,0,188,1.2343297872340389,0.8774999999999946,189,2.0393068783068786,1.9809999999999999,111,1.0986306306306353,0.9800000000000015,13,0.2539999999999987,0.15199999999999836
200,20,0.5,0.2,451585301,600,3,5.460884999999993,4.481069999999988,3.990944999999997,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,4.271632670400115,4.271632670400115,False,4.383970299968496,False,False,1,1000,4.338408749118719,4.338408749118719,False,9.53008429997135,False,False,1,1000,,,False,2.707356599974446,False,False,1,1000,191,1.2452903974867824,0.9597734220902012,71,0.41015638177995567,0.27991262422545793,16,0.2650281024082351,0.09839770816988536,192,1.169246094667991,0.9535979234721821,189,0.15096428664685166,0.1007258468464709,14,0.21915727835692647,0.1285994873707721,0,0,0,0,0,0,0,0,0,191,1.0259842931937142,0.824999999999994,193,1.5232538860103624,1.400999999999999,92,0.6079565217391337,0.5180000000000029,11,0.1971818181818166,0.11499999999999844
200,20,0.5,0.2,43469773,600,3,6.190624999999994,4.928744999999996,4.343079999999997,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,4.665967580878324,4.665967580878324,False,4.405388300074264,False,False,1,1000,4.754148808152085,4.754148808152085,False,6.46681010001339,False,False,1,1000,,,False,2.6805373999523,False,False,1,1000,187,1.6306496461194264,1.4599131946534665,75,0.44803052389435377,0.3500010318131559,15,0.21185141031080806,0.19091984836900266,188,1.5281661615403268,1.403451215333967,180,0.19399576871989943,0.1515330568651152,14,0.21260688990164933,0.161930941321349,0,0,0,0,0,0,0,0,0,188,1.34242553191489,1.188999999999997,188,1.9654734042553175,1.9234999999999998,98,0.88525510204082,0.7910000000000053,11,0.24090909090908974,0.18099999999999783
200,20,0.5,0.2,278009742,600,3,6.520875000000005,5.851514999999999,5.318124999999991,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,5.719508892800941,5.719508892800941,False,3.8254194000037387,False,False,1,1000,5.790061927102291,5.790061927102291,False,5.050840100040659,False,False,1,1000,,,False,3.462427700054832,False,False,1,1000,192,0.8347563616656771,0.6595789752137535,58,0.3222265859150256,0.18467533291611216,8,0.1703412799698091,0.10204498857262223,192,0.761263617601771,0.6107102785357885,177,0.06943850044938255,0.039022226261479,5,0.15517136905920786,0.13513700607152135,0,0,0,0,0,0,0,0,0,192,0.6972499999999958,0.5309999999999944,194,1.239948453608247,1.1489999999999996,112,0.6847946428571471,0.5810000000000057,4,0.15599999999999875,0.119999999999999
200,20,0.5,0.2,548977048,600,3,4.83800999999999,4.224275000000007,4.041684999999996,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,4.066425979972525,4.066425979972525,False,3.704825000022538,False,False,1,1000,4.143848849092369,4.143848849092369,False,5.946977899991907,False,False,1,1000,,,False,4.614701100043021,False,False,1,1000,185,0.834144886516179,0.765179222538027,54,0.4009890749471032,0.34500981030423783,29,0.32803238708239835,0.27581144617685105,188,0.7384693094761939,0.6613142658725675,173,0.09297820914176354,0.0488615871894611,19,0.2556450401186022,0.26119571634955596,0,0,0,0,0,0,0,0,0,188,0.6529095744680817,0.5544999999999983,189,0.8426719576719576,0.8059999999999992,91,0.3114505494505526,0.2890000000000028,15,0.2521333333333317,0.20799999999999796
200,20,0.5,0.2,521760889,600,3,6.96389499999999,5.934054999999997,5.194299999999998,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,5.764329582102203,5.764329582102203,False,5.051410999963991,False,False,1,1000,5.839471205308943,5.839471205308943,False,4.620579799986444,False,False,1,1000,,,False,2.733915999997407,False,False,1,1000,196,1.224046344793654,0.957198161268745,66,0.3215104375474823,0.20710851038138878,17,0.31143584821207576,0.17500205679531966,197,1.1415469996863368,0.9260216362831528,187,0.10115913870700029,0.06286701147861695,13,0.4322004845906692,0.1777501945624702,0,0,0,0,0,0,0,0,0,196,1.0508571428571394,0.7984999999999958,197,1.7965431472081215,1.7950000000000008,104,0.9307788461538504,0.7810000000000041,11,0.443999999999998,0.1459999999999977
200,20,0.5,0.2,434794718,600,3,5.7441249999999915,4.808434999999994,4.310484999999987,SD_UPON_DA,SD_UPON_EE,SD_UPON_EADA,4.58112170449947,4.58112170449947,False,3.5001831999979913,False,False,1,1000,4.677974181200119,4.677974181200119,False,6.777923799934797,False,False,1,1000,,,False,3.0649703999515623,False,False,1,1000,199,1.1688475331663544,0.9071862239381283,66,0.44718124785732605,0.34114564337316833,18,0.48050387341913037,0.3576279421448274,198,1.0769200189897699,0.7788157742160404,193,0.13519255834184005,0.1004541056027799,15,0.41455183471095886,0.24571477778090456,0,0,0,0,0,0,0,0,0,196,0.9547857142857111,0.6814999999999981,198,1.448121212121212,1.3400000000000007,98,0.6991734693877588,0.547000000000005,12,0.36083333333333184,0.33899999999999797
